Epoca,Iteracao,Erro_Quadratico
265,2,0.01356304008767078
265,3,0.000926487265678833
265,4,0.004161260824170502
266,1,0.0009082620047639575
266,2,0.004048204567356236
266,3,0.01352393605393371
266,4,0.0037812994189120597
267,1,0.0037067345754122375
267,2,0.00400417130467928
267,3,0.0008785332671584027
267,4,0.013530267258071424
268,1,0.003685913370484825
268,2,0.013290531549557148
268,3,0.004106242795767144
268,4,0.000898355523775739
269,1,0.013110463608432755
269,2,0.0037587869299588092
269,3,0.0009073660778193257
269,4,0.004065037857932872
270,1,0.013031867924013018
270,2,0.004089652590904351
270,3,0.0008995543478422316
270,4,0.0036841370376571986
271,1,0.003613190367534982
271,2,0.003910449618620553
271,3,0.0008606812483430302
271,4,0.013186325233072206
272,1,0.003925872828898827
272,2,0.003559086074343128
272,3,0.00085703204703117
272,4,0.013095189704235533
273,1,0.01277807752439
273,2,0.004021635055059822
273,3,0.0036295426560013864
273,4,0.0008753457269900332
274,1,0.0038815344623288
274,2,0.003516309694645802
274,3,0.0008487095295238793
274,4,0.012927869777220078
275,1,0.003530542369275044
275,2,0.0038292612501379156
275,3,0.012817912853670092
275,4,0.0008675681903275805
276,1,0.003843203551848432
276,2,0.012645234379662015
276,3,0.003566210959520285
276,4,0.0008632330515944234
277,1,0.012457089077468083
277,2,0.003576434568404136
277,3,0.0008714818324575493
277,4,0.003885174420407912
278,1,0.0008553616081576731
278,2,0.0034554933642591628
278,3,0.01249260973162307
278,4,0.0038628178530163075
279,1,0.003777234147751449
279,2,0.012416108934488216
279,3,0.003498975600217431
279,4,0.0008499691359255244
280,1,0.003756980004602188
280,2,0.0033930595534305344
280,3,0.012423136205362485
280,4,0.0008461782592112492
281,1,0.003405906341636309
281,2,0.0008332430734477514
281,3,0.012259080606141056
281,4,0.0038004003931151006
282,1,0.012081875659554762
282,2,0.0038219401837221024
282,3,0.0034361561926119777
282,4,0.0008374261649079858
283,1,0.0033642299742674526
283,2,0.000824763882401543
283,3,0.012115368510047205
283,4,0.0037554854981415807
284,1,0.0008304727287897688
284,2,0.011962160057406827
284,3,0.0034157599577146936
284,4,0.0037331518095109167
285,1,0.0008261219695194701
285,2,0.0036413345907023715
285,3,0.0032844230225882176
285,4,0.012073168656655973
286,1,0.003635800313307371
286,2,0.003276756630594401
286,3,0.0008018105322775604
286,4,0.011995700181889212
287,1,0.0008191268461803605
287,2,0.003607030692741664
287,3,0.011841938161746855
287,4,0.0033285004401697356
288,1,0.0008153011692065959
288,2,0.0035887045589545145
288,3,0.011770762940512337
288,4,0.0033090096432772434
289,1,0.003251256931204423
289,2,0.003553019664763651
289,3,0.0007912763563124557
289,4,0.01177597288297388
290,1,0.0008080714613672751
290,2,0.003225008398925367
290,3,0.0035255308531566233
290,4,0.011702212890810717
291,1,0.003217136747702574
291,2,0.011516451792082919
291,3,0.0008147867977749277
291,4,0.003603751257934449
292,1,0.003528963722291812
292,2,0.0031705626661528933
292,3,0.011544124444599594
292,4,0.0007998845882453541
293,1,0.0031816721889340316
293,2,0.003484145153717028
293,3,0.011473981989624415
293,4,0.0007964022251917028
294,1,0.01124149139027331
294,2,0.0008124652576429486
294,3,0.003576107025354051
294,4,0.0031993353489639855
295,1,0.0034746986490681152
295,2,0.0007789506635984937
295,3,0.011290641588324444
295,4,0.0031810417149643532
296,1,0.0031275020503320995
296,2,0.0034303414123097696
296,3,0.0007670336198065769
296,4,0.011295709081195609
297,1,0.011051526743008988
297,2,0.0035309316796144534
297,3,0.0031535730683612518
297,4,0.0007811941091922938
298,1,0.0007786513504210706
298,2,0.003411115449124147
298,3,0.003057694049641336
298,4,0.011167925108484586
299,1,0.0030767385996837656
299,2,0.010996806066977966
299,3,0.0007847816985093059
299,4,0.0034565365195449974
300,1,0.010868879021202397
300,2,0.003127515573304939
300,3,0.0007807273401759554
300,4,0.00343681978659764
301,1,0.010812395895416629
301,2,0.00345462150762182
301,3,0.003081469109756826
301,4,0.0007663764457793023
302,1,0.0030229429839300163
302,2,0.010822448407778887
302,3,0.0007730498584425285
302,4,0.003398986207411024
303,1,0.0033322523884765087
303,2,0.01078149950809905
303,3,0.003047096724986905
303,4,0.0007593551451855261
304,1,0.0033159538781418166
304,2,0.010721891331808512
304,3,0.003030090199100577
304,4,0.0007559359543361838
305,1,0.0029734027625778815
305,2,0.010644945148574211
305,3,0.0007624198862087822
305,4,0.00334766224440179
306,1,0.0032828770814550745
306,2,0.010605235924670466
306,3,0.0029967421167758812
306,4,0.0007490940931160008
307,1,0.0029412331237866876
307,2,0.00073903968263989
307,3,0.010545910198133236
307,4,0.0033142793026823053
308,1,0.010410430372005081
308,2,0.0029883324697116426
308,3,0.003306001252362499
308,4,0.0007421123240312195
309,1,0.002908798761264853
309,2,0.003209587412679074
309,3,0.0007230719352905154
309,4,0.010513792748764727
310,1,0.010298773326487591
310,2,0.002956001016094895
310,3,0.0007451082450344559
310,4,0.0032640564749802673
311,1,0.002878014567160489
311,2,0.010307214592522722
311,3,0.0007417235539042709
311,4,0.003247523318567997
312,1,0.0028628644718675374
312,2,0.0031633434937963245
312,3,0.010329321183041234
312,4,0.0007293498695649243
313,1,0.0031725807164389775
313,2,0.0007181110757184774
313,3,0.010227784561462928
313,4,0.002878215709792231
314,1,0.0031579670729413533
314,2,0.002811340492187756
314,3,0.010216085960866362
314,4,0.0007233196075977272
315,1,0.0031440555718697085
315,2,0.010101568589136037
315,3,0.0028562043563413117
315,4,0.0007201849440083019
316,1,0.002805536156177374
316,2,0.010031946893167309
316,3,0.0007260261104820779
316,4,0.003172361977743894
317,1,0.003114032968740716
317,2,0.0007061336771331569
317,3,0.002761929637108628
317,4,0.01006811088914312
318,1,0.009869032566318795
318,2,0.0031738103289020055
318,3,0.002811715838969397
318,4,0.0007108276269760699
319,1,0.0007087166823436214
319,2,0.002755600733105293
319,3,0.009891368970155797
319,4,0.003126590034128062
320,1,0.0007056837540014379
320,2,0.0030613675936610055
320,3,0.009856201050786578
320,4,0.0027758782642065016
321,1,0.009719847342325054
321,2,0.0007172540808983233
321,3,0.003118455730566712
321,4,0.002760601332133302
322,1,0.003040532568659654
322,2,0.009742891958020227
322,3,0.0007054529564384255
322,4,0.0027463750226329425
323,1,0.003026755631337854
323,2,0.002685069451290099
323,3,0.0006817426867085064
323,4,0.009760543582729746
324,1,0.009572155211217064
324,2,0.000708019571158799
324,3,0.0030747593846688504
324,4,0.002718685955266348
325,1,0.0026791283537806448
325,2,0.0095791498369977
325,3,0.003046827431598734
325,4,0.0006897668222889765
326,1,0.0026657580149162365
326,2,0.0006812874182272466
326,3,0.009544975889406492
326,4,0.0030242027708286654
327,1,0.009431597692029987
327,2,0.00303845081620172
327,3,0.0026836775014676393
327,4,0.0006837889397109351
328,1,0.0026386725893920836
328,2,0.0006754598186918062
328,3,0.009451626028492933
328,4,0.002995046034279548
329,1,0.0006790274186010736
329,2,0.002935036557612996
329,3,0.009419165419207285
329,4,0.002650742359241811
330,1,0.000676305200102871
330,2,0.002922458264246143
330,3,0.009371464698235181
330,4,0.0026376966078467817
331,1,0.009246579719494217
331,2,0.0006868834907085608
331,3,0.0029746698394739527
331,4,0.0026238230268678707
332,1,0.0006706107722612983
332,2,0.002580712243660583
332,3,0.00926573137963588
332,4,0.0029408359235775765
333,1,0.0028905485662368596
333,2,0.0025553242605782737
333,3,0.0006542962700210243
333,4,0.009283293997192417
334,1,0.009110997285924445
334,2,0.002611899234514919
334,3,0.0029224919680486666
334,4,0.0006643627880432825
335,1,0.0006625155261608011
335,2,0.009081564943816072
335,3,0.002920477351924503
335,4,0.002572578052138085
336,1,0.0025370245692884525
336,2,0.009074122595594723
336,3,0.0006664041096466674
336,4,0.002887620746757859
337,1,0.008983247681139764
337,2,0.0029008032887750377
337,3,0.0025530792134886454
337,4,0.000655958482400843
338,1,0.0028256966263624887
338,2,0.009002745588081064
338,3,0.0025407526306093116
338,4,0.0006533681581089118
339,1,0.002813811108383192
339,2,0.0024819412451790083
339,3,0.0006386574689606978
339,4,0.009017471977138609
340,1,0.002802835407101513
340,2,0.008913591715042992
340,3,0.0006542997438338376
340,4,0.002511536017075957
341,1,0.002791058964224645
341,2,0.008870691288420603
341,3,0.0025053765772880556
341,4,0.0006458933661409599
342,1,0.002465900823581654
342,2,0.0006384897255064027
342,3,0.008826461825136196
342,4,0.0028135632217884763
343,1,0.0024545253923780133
343,2,0.008772576306560757
343,3,0.0006479617643945348
343,4,0.002801124805483925
344,1,0.0024430816234993586
344,2,0.0006334972852295567
344,3,0.008743155702009458
344,4,0.0027889989434359054
345,1,0.008646240042083836
345,2,0.0028013453216162395
345,3,0.0006412044778111531
345,4,0.002452391807993973
346,1,0.0024199814544051353
346,2,0.0006284247415533048
346,3,0.002707062776324697
346,4,0.008719407929390143
347,1,0.0027208268147093967
347,2,0.00862166628200085
347,3,0.002435874200629555
347,4,0.0006308918217276772
348,1,0.008525353591381624
348,2,0.0006407406065319129
348,3,0.002758916731478267
348,4,0.002418370645197919
349,1,0.0026974353838284146
349,2,0.0023699750260315444
349,3,0.008585490745111094
349,4,0.0006260012548869249
350,1,0.0026870431278871176
350,2,0.0006177194067500483
350,3,0.0023546821676298227
350,4,0.008555017037590634
351,1,0.002676862244718039
351,2,0.008460621277916344
351,3,0.0006267607091035493
351,4,0.002386606744557545
352,1,0.002355859477862667
352,2,0.002649521478562361
352,3,0.00846283000537222
352,4,0.0006191830272025801
353,1,0.000617575700426811
353,2,0.002649356411786187
353,3,0.0023242888082043367
353,4,0.008433253191202828
354,1,0.0026458781032830344
354,2,0.00834133730928171
354,3,0.0006198825281119764
354,4,0.0023553274973927983
355,1,0.008250545255135352
355,2,0.0026883569475777925
355,3,0.0006173161238027555
355,4,0.0023440008936956307
356,1,0.002623481200342041
356,2,0.008267510496366702
356,3,0.0023385003077301303
356,4,0.0006098219038901953
357,1,0.008178094957028526
357,2,0.0023437357285091918
357,3,0.0006137898487255245
357,4,0.002642433795748163
358,1,0.008143106065601289
358,2,0.0006164295533184609
358,3,0.0023272835140633074
358,4,0.0026308413021914824
359,1,0.002282116506077591
359,2,0.008147261864054135
359,3,0.0006089364259772579
359,4,0.00261988079125054
360,1,0.002579796471970153
360,2,0.008123230379903191
360,3,0.0006053371495747288
360,4,0.0022904062274027416
361,1,0.002262017370782832
361,2,0.008074779218337455
361,3,0.002604934406510268
361,4,0.0005980937622707515
362,1,0.002252110287532063
362,2,0.0005917761873302864
362,3,0.002537947238427755
362,4,0.008099212516372396
363,1,0.0005945630682967387
363,2,0.007974321443820416
363,3,0.0022759566553715383
363,4,0.002578185910315797
364,1,0.0005922448299742209
364,2,0.007940443844715109
364,3,0.0025827802527856702
364,4,0.0022499514024806352
365,1,0.002528698276997737
365,2,0.0005840155154852116
365,3,0.0022029978608565128
365,4,0.007992551754115384
366,1,0.0025195738653038474
366,2,0.0005820618005748583
366,3,0.007918962972761194
366,4,0.0022311446523275106
367,1,0.002204163244496081
367,2,0.0005812082756199562
367,3,0.0024895638702224243
367,4,0.007920220395317304
368,1,0.002195266646722665
368,2,0.0005792682713149373
368,3,0.00783635906467429
368,4,0.0025286820231764833
369,1,0.007756863493253014
369,2,0.0005915014727443464
369,3,0.002532920143872021
369,4,0.0022023839725533565
370,1,0.0024808528219767076
370,2,0.0021617218580893896
370,3,0.000569296461568693
370,4,0.007816987243940532
371,1,0.0024720187709379384
371,2,0.0005718542874022318
371,3,0.007746360088523111
371,4,0.002184193158519767
372,1,0.0005754904023737728
372,2,0.002153823665013834
372,3,0.0077014337688118845
372,4,0.0024894631387823185
373,1,0.00214925987519127
373,2,0.007659119927572344
373,3,0.0024852940301959147
373,4,0.0005726965701983187
374,1,0.002443560305571934
374,2,0.0005657587673095645
374,3,0.0021218865804539994
374,4,0.0076815789269327394
375,1,0.0021317766802184356
375,2,0.002421078083250149
375,3,0.007638098909197916
375,4,0.0005688592720869397
376,1,0.0005674999715053242
376,2,0.0024207855045149
376,3,0.007579754578901207
376,4,0.002139253241753797
377,1,0.002114386147994264
377,2,0.002403698817718311
377,3,0.0005558248889509143
377,4,0.007580968471484887
378,1,0.0024089469841875166
378,2,0.0020925004022436227
378,3,0.007538601530524728
378,4,0.0005630730231547548
379,1,0.007428859111656587
379,2,0.0005707947985250833
379,3,0.0024389408249132875
379,4,0.0021127925798053245
380,1,0.0023905739728223526
380,2,0.007442945582286306
380,3,0.0021081805371437915
380,4,0.0005589426594968633
381,1,0.0005576298347609651
381,2,0.0020756101039491616
381,3,0.0023631903080747843
381,4,0.007453252079197726
382,1,0.0005557992864485368
382,2,0.007345691113851333
382,3,0.002411403980702563
382,4,0.0020864907972657333
383,1,0.0023640972876539804
383,2,0.0020497235673512097
383,3,0.0005444526867738511
383,4,0.007391143153522223
384,1,0.0072765220073908515
384,2,0.0005606514469059701
384,3,0.002082660154228199
384,4,0.0023797557055188056
385,1,0.007248037259596333
385,2,0.002388834793305729
385,3,0.00206440884914825
385,4,0.0005490808384454916
386,1,0.002337239699651864
386,2,0.0005426993363687111
386,3,0.007269946444463809
386,4,0.0020518664682610413
387,1,0.0020289354694851772
387,2,0.0005419452211372138
387,3,0.0023111441027321143
387,4,0.007270926926634904
388,1,0.007159624268302835
388,2,0.002362394555113052
388,3,0.0005474484063937357
388,4,0.002035156111278477
389,1,0.002311891372116989
389,2,0.002000059657422133
389,3,0.007203364266197538
389,4,0.0005416393225035961
390,1,0.007102223075342521
390,2,0.0023446962273820774
390,3,0.0020226407532481644
390,4,0.0005396495911992245
391,1,0.007074900004474593
391,2,0.0005467189960652114
391,3,0.0020227590097623483
391,4,0.002317582050841829
392,1,0.0005364615937915042
392,2,0.0022811724946359764
392,3,0.007095758639912033
392,4,0.0020019858077040265
393,1,0.001980126453327002
393,2,0.0005308353303329335
393,3,0.007057008570733681
393,4,0.002300910751243027
394,1,0.0019723335073295037
394,2,0.0005290418567669843
394,3,0.007028780921219928
394,4,0.002292495055756348
395,1,0.006963485417220301
395,2,0.001994032519549358
395,3,0.0005352083537754846
395,4,0.002283693493488177
396,1,0.0005291255657082499
396,2,0.0019526364359534732
396,3,0.0022364402175020035
396,4,0.007012710489257922
397,1,0.0005274619578218992
397,2,0.006916286857277822
397,3,0.0022797192599210217
397,4,0.0019622221385170724
398,1,0.0005255980751433944
398,2,0.0068898988176610085
398,3,0.0019662556163323333
398,4,0.002258979215090201
399,1,0.006855852366416876
399,2,0.0022672667900464328
399,3,0.0019498161867555293
399,4,0.000523044182420116
400,1,0.000521892964158064
400,2,0.00683777477628786
400,3,0.0022539091122429516
400,4,0.001938174635516885
401,1,0.002212446779690377
401,2,0.006841636115488776
401,3,0.0019342760082382018
401,4,0.0005194940724973988
402,1,0.006777517314312393
402,2,0.0005260310280840582
402,3,0.0019344572692461082
402,4,0.0022258273437188556
403,1,0.0021967519854875495
403,2,0.0018911202598081846
403,3,0.006816686437096326
403,4,0.0005160487142065618
404,1,0.0005149277764749453
404,2,0.00218505310403737
404,3,0.006769266937082959
404,4,0.0019082637843310067
405,1,0.006698765504225666
405,2,0.001915684046913567
405,3,0.0005171630437070111
405,4,0.002202799796293065
406,1,0.0018807495092027886
406,2,0.006700903330891709
406,3,0.0021995623493063546
